row_id,issue,severity,suggested_fix
1365,Duplicate content (hash: f82475275b8e402a...),low,Review and deduplicate
1366,Duplicate content (hash: af7e17aefcf5e99e...),low,Review and deduplicate
1367,Duplicate content (hash: af7e17aefcf5e99e...),low,Review and deduplicate
1368,Duplicate content (hash: f82475275b8e402a...),low,Review and deduplicate
1369,Duplicate content (hash: e3d6c322488d7ba1...),low,Review and deduplicate
1370,Duplicate content (hash: af7e17aefcf5e99e...),low,Review and deduplicate
1371,Duplicate content (hash: cf235d7959311fe1...),low,Review and deduplicate
1372,Duplicate content (hash: af7e17aefcf5e99e...),low,Review and deduplicate
1373,Duplicate content (hash: af7e17aefcf5e99e...),low,Review and deduplicate
1374,Duplicate content (hash: e3d6c322488d7ba1...),low,Review and deduplicate
1375,Duplicate content (hash: b621b41b663f2e6b...),low,Review and deduplicate
1376,Duplicate content (hash: 092425706136d7a8...),low,Review and deduplicate
1377,Duplicate content (hash: d99ac4bced9a4cf6...),low,Review and deduplicate
1378,Duplicate content (hash: f40acefda777231b...),low,Review and deduplicate
1379,Duplicate content (hash: b621b41b663f2e6b...),low,Review and deduplicate
1380,Duplicate content (hash: d99ac4bced9a4cf6...),low,Review and deduplicate
1381,Duplicate content (hash: f40acefda777231b...),low,Review and deduplicate
1382,Duplicate content (hash: d99ac4bced9a4cf6...),low,Review and deduplicate
1383,Duplicate content (hash: b621b41b663f2e6b...),low,Review and deduplicate
1384,Duplicate content (hash: d99ac4bced9a4cf6...),low,Review and deduplicate
1385,Duplicate content (hash: f7817311d6221425...),low,Review and deduplicate
1386,Duplicate content (hash: b621b41b663f2e6b...),low,Review and deduplicate
1387,Duplicate content (hash: f7817311d6221425...),low,Review and deduplicate
1388,Duplicate content (hash: d99ac4bced9a4cf6...),low,Review and deduplicate
1389,Duplicate content (hash: b621b41b663f2e6b...),low,Review and deduplicate
1390,Duplicate content (hash: b621b41b663f2e6b...),low,Review and deduplicate
1391,Duplicate content (hash: 092425706136d7a8...),low,Review and deduplicate
1392,Duplicate content (hash: b621b41b663f2e6b...),low,Review and deduplicate
1393,Duplicate content (hash: d99ac4bced9a4cf6...),low,Review and deduplicate
1394,Duplicate content (hash: f7817311d6221425...),low,Review and deduplicate
1400,Duplicate content (hash: a321271411f12f28...),low,Review and deduplicate
1432,Duplicate content (hash: 531b8002e48c9f18...),low,Review and deduplicate
1433,Duplicate content (hash: 531b8002e48c9f18...),low,Review and deduplicate
1434,Duplicate content (hash: 531b8002e48c9f18...),low,Review and deduplicate
1435,Duplicate content (hash: 531b8002e48c9f18...),low,Review and deduplicate
1436,Duplicate content (hash: 531b8002e48c9f18...),low,Review and deduplicate
1437,Duplicate content (hash: 531b8002e48c9f18...),low,Review and deduplicate
1438,Duplicate content (hash: d02126fdd33c954a...),low,Review and deduplicate
1440,Duplicate content (hash: d02126fdd33c954a...),low,Review and deduplicate
1444,Duplicate content (hash: fe5f653df64ddb5a...),low,Review and deduplicate
1445,Duplicate content (hash: e1189eff9f127c11...),low,Review and deduplicate
1451,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1452,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1453,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1454,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1455,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1456,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1457,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1458,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1459,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1460,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1461,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1462,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1463,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1464,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1465,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1466,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1467,Duplicate content (hash: 7da6812b23ac41ae...),low,Review and deduplicate
1468,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1472,Duplicate content (hash: 89b270a29f27a953...),low,Review and deduplicate
1484,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1486,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1487,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1488,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1489,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1490,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1491,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1492,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1493,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1494,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1495,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1496,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1497,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1498,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1499,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1500,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1501,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1502,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1503,Duplicate content (hash: 8fc4ae447acd457b...),low,Review and deduplicate
1512,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1513,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1514,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1515,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1516,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1517,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1518,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1519,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1520,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1521,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1522,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1523,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1524,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1525,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1526,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1527,Duplicate content (hash: 37c9db0aabb72d9b...),low,Review and deduplicate
1528,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1529,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1530,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1531,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1532,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1533,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1534,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1535,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1536,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1537,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1538,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1539,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1540,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1541,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1542,Duplicate content (hash: a085bb60e76f5f05...),low,Review and deduplicate
1543,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1544,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1545,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1546,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1547,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1548,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1549,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1550,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1551,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1552,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1553,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1554,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1555,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1556,Duplicate content (hash: 5dc5a1d6410e7446...),low,Review and deduplicate
1562,Duplicate content (hash: 89b270a29f27a953...),low,Review and deduplicate
1565,Duplicate content (hash: 8e076a44a5f2868d...),low,Review and deduplicate
1566,Duplicate content (hash: 8e076a44a5f2868d...),low,Review and deduplicate
1567,Duplicate content (hash: e24552bccac1b619...),low,Review and deduplicate
1568,Duplicate content (hash: e24552bccac1b619...),low,Review and deduplicate
1569,Duplicate content (hash: 1c457cb0720174a2...),low,Review and deduplicate
1570,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1571,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1572,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1573,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1574,Duplicate content (hash: 5d1214833cd6b812...),low,Review and deduplicate
1575,Duplicate content (hash: 3c723ef33d7b748a...),low,Review and deduplicate
1576,Duplicate content (hash: 1c457cb0720174a2...),low,Review and deduplicate
1577,Duplicate content (hash: 1c457cb0720174a2...),low,Review and deduplicate
1578,Duplicate content (hash: 1c457cb0720174a2...),low,Review and deduplicate
1579,Duplicate content (hash: 1c457cb0720174a2...),low,Review and deduplicate
1581,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1582,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1583,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1584,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1585,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1586,Duplicate content (hash: 27e2f97ba4f8fff5...),low,Review and deduplicate
1587,Duplicate content (hash: aabd9bdd1f49e388...),low,Review and deduplicate
1588,Duplicate content (hash: 02a5b289a271f73c...),low,Review and deduplicate
1589,Duplicate content (hash: 7ed3393a2eeb230c...),low,Review and deduplicate
1590,Duplicate content (hash: dc096d9102efca19...),low,Review and deduplicate
1591,Duplicate content (hash: a6e344414a5e7a1c...),low,Review and deduplicate
1592,Duplicate content (hash: 2f55f21ed00feff0...),low,Review and deduplicate
1593,Duplicate content (hash: 5d1214833cd6b812...),low,Review and deduplicate
1594,Duplicate content (hash: 793352b213b35ccc...),low,Review and deduplicate
1595,Duplicate content (hash: b8427797627f6267...),low,Review and deduplicate
1596,Duplicate content (hash: 5702d73a6b1cad9e...),low,Review and deduplicate
1598,Duplicate content (hash: 0651b301d4320e92...),low,Review and deduplicate
1599,Duplicate content (hash: f53ede2f9afbc645...),low,Review and deduplicate
1600,Duplicate content (hash: cab34bc11f46ac61...),low,Review and deduplicate
1601,Duplicate content (hash: 6f33c222da6fbaf2...),low,Review and deduplicate
1602,Duplicate content (hash: e3d358bda079c3f7...),low,Review and deduplicate
1603,Duplicate content (hash: 781f5990680f6e25...),low,Review and deduplicate
1604,Duplicate content (hash: 529dbe6f8559bb1f...),low,Review and deduplicate
1606,Duplicate content (hash: a6e344414a5e7a1c...),low,Review and deduplicate
1607,Duplicate content (hash: 875f90a7189063ed...),low,Review and deduplicate
1608,Duplicate content (hash: 423a2e276a719a39...),low,Review and deduplicate
1609,Duplicate content (hash: 1853a6d261fcc2cf...),low,Review and deduplicate
1610,Duplicate content (hash: 224d68c06d21c872...),low,Review and deduplicate
1611,Duplicate content (hash: 2f55f21ed00feff0...),low,Review and deduplicate
1612,Duplicate content (hash: c4b0c7613df88628...),low,Review and deduplicate
1613,Duplicate content (hash: 7d3d9760d004c246...),low,Review and deduplicate
1615,Duplicate content (hash: 6c51ad46a9492b09...),low,Review and deduplicate
1621,Duplicate content (hash: bf90cdec5fcee4b5...),low,Review and deduplicate
1623,Duplicate content (hash: 224d68c06d21c872...),low,Review and deduplicate
1624,Duplicate content (hash: 224d68c06d21c872...),low,Review and deduplicate
1625,Duplicate content (hash: 22dde1fd868f0305...),low,Review and deduplicate
1626,Duplicate content (hash: 22dde1fd868f0305...),low,Review and deduplicate
1628,Duplicate content (hash: 1c457cb0720174a2...),low,Review and deduplicate
1629,Duplicate content (hash: 0651b301d4320e92...),low,Review and deduplicate
1630,Duplicate content (hash: 1853a6d261fcc2cf...),low,Review and deduplicate
1631,Duplicate content (hash: c4b0c7613df88628...),low,Review and deduplicate
1632,Duplicate content (hash: 7d3d9760d004c246...),low,Review and deduplicate
1633,Duplicate content (hash: 1fa9515296790090...),low,Review and deduplicate
1634,Duplicate content (hash: 55eb7418cbcf8b56...),low,Review and deduplicate
1635,Duplicate content (hash: 4de9743bf0b402a4...),low,Review and deduplicate
1636,Duplicate content (hash: f8b3e47b77fd1167...),low,Review and deduplicate
1637,Duplicate content (hash: 8eaf0399259032f4...),low,Review and deduplicate
1641,Duplicate content (hash: 432cad8243730007...),low,Review and deduplicate
1642,Duplicate content (hash: 793352b213b35ccc...),low,Review and deduplicate
1643,Duplicate content (hash: f53ede2f9afbc645...),low,Review and deduplicate
1644,Duplicate content (hash: cab34bc11f46ac61...),low,Review and deduplicate
1645,Duplicate content (hash: e3d358bda079c3f7...),low,Review and deduplicate
1646,Duplicate content (hash: 781f5990680f6e25...),low,Review and deduplicate
1647,Duplicate content (hash: 529dbe6f8559bb1f...),low,Review and deduplicate
1648,Duplicate content (hash: 224d68c06d21c872...),low,Review and deduplicate
1650,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1651,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1652,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1653,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1654,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1655,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1656,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1657,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1658,Duplicate content (hash: 4e7ecbb7d1e7a47f...),low,Review and deduplicate
1659,Duplicate content (hash: 837f362751e7c37c...),low,Review and deduplicate
1662,Duplicate content (hash: 837f362751e7c37c...),low,Review and deduplicate
1679,Duplicate content (hash: 1016e669f1a14da2...),low,Review and deduplicate
1680,Duplicate content (hash: 1016e669f1a14da2...),low,Review and deduplicate
1690,Duplicate content (hash: 1e1e751521c6b68e...),low,Review and deduplicate
1693,Duplicate content (hash: 8afb7132fa4a7729...),low,Review and deduplicate
1694,Duplicate content (hash: 8afb7132fa4a7729...),low,Review and deduplicate
1746,Duplicate content (hash: 1e61f82705360cab...),low,Review and deduplicate
1747,Duplicate content (hash: 1e61f82705360cab...),low,Review and deduplicate
1748,Duplicate content (hash: 1f3739dd59eb3c8f...),low,Review and deduplicate
1749,Duplicate content (hash: 0a12687f6be0600b...),low,Review and deduplicate
1752,Duplicate content (hash: 1f3739dd59eb3c8f...),low,Review and deduplicate
1753,Duplicate content (hash: 1f3739dd59eb3c8f...),low,Review and deduplicate
1756,Duplicate content (hash: ce97e28e3d64d440...),low,Review and deduplicate
1757,Duplicate content (hash: ce97e28e3d64d440...),low,Review and deduplicate
1759,Duplicate content (hash: 1f42365734a112e6...),low,Review and deduplicate
1762,Duplicate content (hash: 28f03ca7324be128...),low,Review and deduplicate
1763,Duplicate content (hash: 28f03ca7324be128...),low,Review and deduplicate
1765,Duplicate content (hash: ec1090b96e7347d6...),low,Review and deduplicate
1770,Duplicate content (hash: ca4a4cd71c51c5d9...),low,Review and deduplicate
1773,Duplicate content (hash: ca4a4cd71c51c5d9...),low,Review and deduplicate
1774,Duplicate content (hash: ca4a4cd71c51c5d9...),low,Review and deduplicate
1776,Duplicate content (hash: c8743f8fa2c3d56d...),low,Review and deduplicate
1777,Duplicate content (hash: c8743f8fa2c3d56d...),low,Review and deduplicate
1781,Duplicate content (hash: 1b0ec0b76d61d7ce...),low,Review and deduplicate
1782,Duplicate content (hash: 60e97d6e89d1712a...),low,Review and deduplicate
1783,Duplicate content (hash: 1b0ec0b76d61d7ce...),low,Review and deduplicate
1786,Duplicate content (hash: 60e97d6e89d1712a...),low,Review and deduplicate
1788,Duplicate content (hash: 0e36b251d1d0aa99...),low,Review and deduplicate
1789,Duplicate content (hash: 38658323982380e0...),low,Review and deduplicate
1790,Duplicate content (hash: 0e36b251d1d0aa99...),low,Review and deduplicate
1791,Duplicate content (hash: ad7a450533f937f4...),low,Review and deduplicate
1792,Duplicate content (hash: 38658323982380e0...),low,Review and deduplicate
1793,Duplicate content (hash: 38658323982380e0...),low,Review and deduplicate
1794,Duplicate content (hash: ad7a450533f937f4...),low,Review and deduplicate
1795,Duplicate content (hash: ad7a450533f937f4...),low,Review and deduplicate
1796,Duplicate content (hash: ad7a450533f937f4...),low,Review and deduplicate
1797,Duplicate content (hash: ad7a450533f937f4...),low,Review and deduplicate
1798,Duplicate content (hash: ad7a450533f937f4...),low,Review and deduplicate
1799,Duplicate content (hash: ad7a450533f937f4...),low,Review and deduplicate
1800,Duplicate content (hash: ad7a450533f937f4...),low,Review and deduplicate
1801,Duplicate content (hash: ec32bf55c8ac8d95...),low,Review and deduplicate
1802,Duplicate content (hash: d135a3ee98a8fa3d...),low,Review and deduplicate
1803,Duplicate content (hash: ec32bf55c8ac8d95...),low,Review and deduplicate
1804,Duplicate content (hash: ec32bf55c8ac8d95...),low,Review and deduplicate
1805,Duplicate content (hash: ec32bf55c8ac8d95...),low,Review and deduplicate
1806,Duplicate content (hash: ec32bf55c8ac8d95...),low,Review and deduplicate
1807,Duplicate content (hash: ec32bf55c8ac8d95...),low,Review and deduplicate
1810,Duplicate content (hash: d135a3ee98a8fa3d...),low,Review and deduplicate
1811,Duplicate content (hash: d135a3ee98a8fa3d...),low,Review and deduplicate
1813,Duplicate content (hash: e725bc63df13502f...),low,Review and deduplicate
1814,Duplicate content (hash: e725bc63df13502f...),low,Review and deduplicate
1815,Duplicate content (hash: e725bc63df13502f...),low,Review and deduplicate
1816,Duplicate content (hash: e725bc63df13502f...),low,Review and deduplicate
1817,Duplicate content (hash: e725bc63df13502f...),low,Review and deduplicate
1818,Duplicate content (hash: f3bd67e97938ce51...),low,Review and deduplicate
1819,Duplicate content (hash: f3bd67e97938ce51...),low,Review and deduplicate
1820,Duplicate content (hash: 027786dbc064ca0c...),low,Review and deduplicate
1821,Duplicate content (hash: 027786dbc064ca0c...),low,Review and deduplicate
1822,Duplicate content (hash: fc5912b7e16ed00d...),low,Review and deduplicate
1823,Duplicate content (hash: c2fa823fc087f780...),low,Review and deduplicate
1824,Duplicate content (hash: c2fa823fc087f780...),low,Review and deduplicate
1825,Duplicate content (hash: fc5912b7e16ed00d...),low,Review and deduplicate
1826,Duplicate content (hash: fc5912b7e16ed00d...),low,Review and deduplicate
1828,Duplicate content (hash: 583514a15cf5c009...),low,Review and deduplicate
1829,Duplicate content (hash: 583514a15cf5c009...),low,Review and deduplicate
1830,Duplicate content (hash: 583514a15cf5c009...),low,Review and deduplicate
1831,Duplicate content (hash: 583514a15cf5c009...),low,Review and deduplicate
1832,Duplicate content (hash: 583514a15cf5c009...),low,Review and deduplicate
1833,Duplicate content (hash: 583514a15cf5c009...),low,Review and deduplicate
1842,Duplicate content (hash: 2d94ed18b23b580a...),low,Review and deduplicate
1844,Duplicate content (hash: 4fc46ec36f36b709...),low,Review and deduplicate
1845,Duplicate content (hash: 88009ee2c93e47f4...),low,Review and deduplicate
1846,Duplicate content (hash: 8c4a590aa327ed90...),low,Review and deduplicate
1847,Duplicate content (hash: 5fe9a9e6110bca86...),low,Review and deduplicate
1850,Duplicate content (hash: e21555123d113f95...),low,Review and deduplicate
1851,Duplicate content (hash: 1f42365734a112e6...),low,Review and deduplicate
1852,Duplicate content (hash: 88009ee2c93e47f4...),low,Review and deduplicate
1853,Duplicate content (hash: 88009ee2c93e47f4...),low,Review and deduplicate
1854,Duplicate content (hash: 88009ee2c93e47f4...),low,Review and deduplicate
1855,Duplicate content (hash: 88009ee2c93e47f4...),low,Review and deduplicate
1856,Duplicate content (hash: 88009ee2c93e47f4...),low,Review and deduplicate
1857,Duplicate content (hash: 88009ee2c93e47f4...),low,Review and deduplicate
1858,Duplicate content (hash: 83931e2d2edcf9c2...),low,Review and deduplicate
1859,Duplicate content (hash: 83931e2d2edcf9c2...),low,Review and deduplicate
1860,Duplicate content (hash: 83931e2d2edcf9c2...),low,Review and deduplicate
1861,Duplicate content (hash: 83931e2d2edcf9c2...),low,Review and deduplicate
1862,Duplicate content (hash: 83931e2d2edcf9c2...),low,Review and deduplicate
1863,Duplicate content (hash: 5fe9a9e6110bca86...),low,Review and deduplicate
1864,Duplicate content (hash: 83931e2d2edcf9c2...),low,Review and deduplicate
1865,Duplicate content (hash: 5fe9a9e6110bca86...),low,Review and deduplicate
1866,Duplicate content (hash: 985c1d2abecbbc26...),low,Review and deduplicate
1868,Duplicate content (hash: 985c1d2abecbbc26...),low,Review and deduplicate
1869,Duplicate content (hash: 985c1d2abecbbc26...),low,Review and deduplicate
1871,Duplicate content (hash: f6c2cd95ed729894...),low,Review and deduplicate
1872,Duplicate content (hash: f6c2cd95ed729894...),low,Review and deduplicate
1874,Duplicate content (hash: f6c2cd95ed729894...),low,Review and deduplicate
1876,Duplicate content (hash: e21555123d113f95...),low,Review and deduplicate
1877,Duplicate content (hash: 9339dfaab77ee4b9...),low,Review and deduplicate
1878,Duplicate content (hash: d1cc15c96dc3113a...),low,Review and deduplicate
1879,Duplicate content (hash: d1cc15c96dc3113a...),low,Review and deduplicate
1880,Duplicate content (hash: d1cc15c96dc3113a...),low,Review and deduplicate
1881,Duplicate content (hash: d1cc15c96dc3113a...),low,Review and deduplicate
1882,Duplicate content (hash: d1cc15c96dc3113a...),low,Review and deduplicate
1883,Duplicate content (hash: d1cc15c96dc3113a...),low,Review and deduplicate
1884,Duplicate content (hash: d1cc15c96dc3113a...),low,Review and deduplicate
1885,Duplicate content (hash: 9339dfaab77ee4b9...),low,Review and deduplicate
1886,Duplicate content (hash: 9339dfaab77ee4b9...),low,Review and deduplicate
1887,Duplicate content (hash: 0e36b251d1d0aa99...),low,Review and deduplicate
1889,Duplicate content (hash: ec1090b96e7347d6...),low,Review and deduplicate
1890,Duplicate content (hash: ec1090b96e7347d6...),low,Review and deduplicate
1891,Duplicate content (hash: ec1090b96e7347d6...),low,Review and deduplicate
1892,Duplicate content (hash: ec1090b96e7347d6...),low,Review and deduplicate
1893,Duplicate content (hash: ec1090b96e7347d6...),low,Review and deduplicate
1894,Duplicate content (hash: ec1090b96e7347d6...),low,Review and deduplicate
1899,Duplicate content (hash: 4fc46ec36f36b709...),low,Review and deduplicate
1900,Duplicate content (hash: 4fc46ec36f36b709...),low,Review and deduplicate
1901,Duplicate content (hash: 2d94ed18b23b580a...),low,Review and deduplicate
1902,Duplicate content (hash: 2d94ed18b23b580a...),low,Review and deduplicate
1903,Duplicate content (hash: 2d94ed18b23b580a...),low,Review and deduplicate
1904,Duplicate content (hash: 2d94ed18b23b580a...),low,Review and deduplicate
1905,Duplicate content (hash: 2d94ed18b23b580a...),low,Review and deduplicate
1906,Duplicate content (hash: 2d94ed18b23b580a...),low,Review and deduplicate
1907,Duplicate content (hash: 2d94ed18b23b580a...),low,Review and deduplicate
1908,Duplicate content (hash: eae12a85265daefa...),low,Review and deduplicate
1909,Duplicate content (hash: eae12a85265daefa...),low,Review and deduplicate
1910,Duplicate content (hash: c7a2b0ab960cbb48...),low,Review and deduplicate
1913,Duplicate content (hash: 4c5f5bd0d6d72105...),low,Review and deduplicate
1914,Duplicate content (hash: e6d99734fcabb783...),low,Review and deduplicate
1916,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1917,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1918,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1919,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1920,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1921,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1922,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1923,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1924,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1925,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1926,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1927,Duplicate content (hash: 56eb18a7f3fcc5dd...),low,Review and deduplicate
1928,Duplicate content (hash: 56eb18a7f3fcc5dd...),low,Review and deduplicate
1929,Duplicate content (hash: 56eb18a7f3fcc5dd...),low,Review and deduplicate
1930,Duplicate content (hash: 3691f626b9be24e1...),low,Review and deduplicate
1932,Duplicate content (hash: d17215cba53b5727...),low,Review and deduplicate
1933,Duplicate content (hash: 4c5f5bd0d6d72105...),low,Review and deduplicate
1934,Duplicate content (hash: b8bc66154fb63b4c...),low,Review and deduplicate
1935,Duplicate content (hash: 6a8dd87fba83f86e...),low,Review and deduplicate
1936,Duplicate content (hash: 6a8dd87fba83f86e...),low,Review and deduplicate
1937,Duplicate content (hash: 6a8dd87fba83f86e...),low,Review and deduplicate
1938,Duplicate content (hash: 6a8dd87fba83f86e...),low,Review and deduplicate
1939,Duplicate content (hash: 6a8dd87fba83f86e...),low,Review and deduplicate
1940,Duplicate content (hash: 6a8dd87fba83f86e...),low,Review and deduplicate
1941,Duplicate content (hash: 6a8dd87fba83f86e...),low,Review and deduplicate
1945,Duplicate content (hash: f2bbf71850bb4168...),low,Review and deduplicate
1951,Duplicate content (hash: 50ca8888c1c97d16...),low,Review and deduplicate
1952,Duplicate content (hash: d3c170892a4821d7...),low,Review and deduplicate
1955,Duplicate content (hash: 481cd970d5571da6...),low,Review and deduplicate
1956,Duplicate content (hash: 767d3b1546d5c054...),low,Review and deduplicate
1957,Duplicate content (hash: ed594d12ddf23649...),low,Review and deduplicate
1958,Duplicate content (hash: d84438f914ed1def...),low,Review and deduplicate
1959,Duplicate content (hash: 341f8f75b8c460ee...),low,Review and deduplicate
1960,Duplicate content (hash: ade7fa5359f09edb...),low,Review and deduplicate
1961,Duplicate content (hash: cfd6b8bfa02892f7...),low,Review and deduplicate
1966,Duplicate content (hash: 080b5a24dc12cde7...),low,Review and deduplicate
1967,Duplicate content (hash: 080b5a24dc12cde7...),low,Review and deduplicate
